input_movie,input_genres,input_url,recommended_movie,recommended_url,recommended_genres,similarity_score
Sin City,Crime|Thriller,https://www.imdb.com/title/tt0401792/,Fight Club,https://www.imdb.com/title/tt0137523/,Crime|Drama|Thriller,0.407
Underworld: Evolution,Action|Fantasy|Thriller,https://www.imdb.com/title/tt0401855/,Underworld,https://www.imdb.com/title/tt0320691/,Action|Fantasy|Thriller,0.677
Underworld: Evolution,Action|Fantasy|Thriller,https://www.imdb.com/title/tt0401855/,Underworld: Blood Wars,https://www.imdb.com/title/tt3717252/,Action|Fantasy|Thriller,0.669
Underworld: Evolution,Action|Fantasy|Thriller,https://www.imdb.com/title/tt0401855/,Underworld: Awakening,https://www.imdb.com/title/tt1496025/,Action|Fantasy|Thriller,0.652
Underworld: Evolution,Action|Fantasy|Thriller,https://www.imdb.com/title/tt0401855/,Underworld: Rise of the Lycans,https://www.imdb.com/title/tt0834001/,Action|Fantasy|Thriller,0.586
Underworld: Evolution,Action|Fantasy|Thriller,https://www.imdb.com/title/tt0401855/,Bright,https://www.imdb.com/title/tt5519340/,Action|Fantasy|Thriller,0.503
Æon Flux,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0402022/,Assassin's Creed,https://www.imdb.com/title/tt2094766/,Action|Adventure|Sci-Fi,0.532
Æon Flux,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0402022/,Serenity,https://www.imdb.com/title/tt0379786/,Action|Adventure|Sci-Fi,0.527
Æon Flux,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0402022/,The 5th Wave,https://www.imdb.com/title/tt2304933/,Action|Adventure|Sci-Fi,0.519
Æon Flux,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0402022/,65,https://www.imdb.com/title/tt12261776/,Action|Adventure|Sci-Fi,0.517
Æon Flux,Action|Adventure|Sci-Fi,https://www.imdb.com/title/tt0402022/,Timeline,https://www.imdb.com/title/tt0300556/,Action|Adventure|Sci-Fi,0.513
The New World,Biography|Drama|History,https://www.imdb.com/title/tt0402399/,Missing,https://www.imdb.com/title/tt0084335/,Biography|Drama|History,0.53
The New World,Biography|Drama|History,https://www.imdb.com/title/tt0402399/,Hacksaw Ridge,https://www.imdb.com/title/tt2119532/,Biography|Drama|History,0.494
The New World,Biography|Drama|History,https://www.imdb.com/title/tt0402399/,Cep Herkülü: Naim Süleymanoglu,https://www.imdb.com/title/tt9500372/,Biography|Drama|History,0.494
The New World,Biography|Drama|History,https://www.imdb.com/title/tt0402399/,Hidden Figures,https://www.imdb.com/title/tt4846340/,Biography|Drama|History,0.491
The New World,Biography|Drama|History,https://www.imdb.com/title/tt0402399/,The Last Emperor,https://www.imdb.com/title/tt0093389/,Biography|Drama|History,0.49
Cemetery Gates,Horror|Action|Sci-Fi,https://www.imdb.com/title/tt0402904/,Spiders II: Breeding Ground,https://www.imdb.com/title/tt0282179/,Action|Horror|Sci-Fi,0.532
Cemetery Gates,Horror|Action|Sci-Fi,https://www.imdb.com/title/tt0402904/,Infected,https://www.imdb.com/title/tt1622991/,Action|Horror|Sci-Fi,0.519
Cemetery Gates,Horror|Action|Sci-Fi,https://www.imdb.com/title/tt0402904/,Alligator X,https://www.imdb.com/title/tt1666187/,Action|Horror|Sci-Fi,0.515
Cemetery Gates,Horror|Action|Sci-Fi,https://www.imdb.com/title/tt0402904/,Horrors of War,https://www.imdb.com/title/tt0439615/,Action|Horror|Sci-Fi,0.511
Cemetery Gates,Horror|Action|Sci-Fi,https://www.imdb.com/title/tt0402904/,The OctoGames,https://www.imdb.com/title/tt18559720/,Action|Horror|Sci-Fi,0.504
The Sisterhood of the Traveling Pants,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403508/,Xiao shi dai 2: Qing mu shi dai,https://www.imdb.com/title/tt3086582/,Comedy|Drama|Romance,0.523
The Sisterhood of the Traveling Pants,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403508/,Niku Naku Pellanta Tom Tom Tom,https://www.imdb.com/title/tt18231922/,Comedy|Drama|Romance,0.522
The Sisterhood of the Traveling Pants,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403508/,Frances Ha,https://www.imdb.com/title/tt2347569/,Comedy|Drama|Romance,0.51
The Sisterhood of the Traveling Pants,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403508/,It's Kind of a Funny Story,https://www.imdb.com/title/tt0804497/,Comedy|Drama|Romance,0.509
The Sisterhood of the Traveling Pants,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403508/,Spanglish,https://www.imdb.com/title/tt0371246/,Comedy|Drama|Romance,0.503
Youth in Revolt,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403702/,Submarine,https://www.imdb.com/title/tt1440292/,Comedy|Drama|Romance,0.605
Youth in Revolt,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403702/,Can't Buy Me Love,https://www.imdb.com/title/tt0092718/,Comedy|Drama|Romance,0.573
Youth in Revolt,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403702/,Bridget Jones: The Edge of Reason,https://www.imdb.com/title/tt0317198/,Comedy|Drama|Romance,0.548
Youth in Revolt,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403702/,Pauline à la plage,https://www.imdb.com/title/tt0086087/,Comedy|Drama|Romance,0.534
Youth in Revolt,Comedy|Drama|Romance,https://www.imdb.com/title/tt0403702/,La boum,https://www.imdb.com/title/tt0082100/,Comedy|Drama|Romance,0.521
Death Valley: The Revenge of Bloody Bill,Drama|Horror|Thriller,https://www.imdb.com/title/tt0403885/,Nefarious,https://www.imdb.com/title/tt14537248/,Drama|Horror|Thriller,0.49
Death Valley: The Revenge of Bloody Bill,Drama|Horror|Thriller,https://www.imdb.com/title/tt0403885/,The Dawn,https://www.imdb.com/title/tt7461372/,Drama|Horror|Thriller,0.487
Death Valley: The Revenge of Bloody Bill,Drama|Horror|Thriller,https://www.imdb.com/title/tt0403885/,Camp Hell,https://www.imdb.com/title/tt1047449/,Drama|Horror|Thriller,0.483
Death Valley: The Revenge of Bloody Bill,Drama|Horror|Thriller,https://www.imdb.com/title/tt0403885/,Blind,https://www.imdb.com/title/tt10504904/,Drama|Horror|Thriller,0.481
Death Valley: The Revenge of Bloody Bill,Drama|Horror|Thriller,https://www.imdb.com/title/tt0403885/,The Culling,https://www.imdb.com/title/tt2090629/,Horror|Thriller,0.48
Action Jackson,Action,https://www.imdb.com/title/tt0403935/,Tirupathi,https://www.imdb.com/title/tt0876291/,Action|Drama,0.43
Action Jackson,Action,https://www.imdb.com/title/tt0403935/,Black Noise,https://www.imdb.com/title/tt22805590/,Action|Sci-Fi,0.404
Action Jackson,Action,https://www.imdb.com/title/tt0403935/,Ramana,https://www.imdb.com/title/tt0378647/,Action|Drama,0.389
Action Jackson,Action,https://www.imdb.com/title/tt0403935/,Saleem,https://www.imdb.com/title/tt1318035/,Action|Comedy|Romance,0.385
Action Jackson,Action,https://www.imdb.com/title/tt0403935/,1971,https://www.imdb.com/title/tt0983990/,Action|Drama|War,0.346
The Exorcism of Emily Rose,Drama|Horror|Thriller,https://www.imdb.com/title/tt0404032/,Camp Hell,https://www.imdb.com/title/tt1047449/,Drama|Horror|Thriller,0.525
The Exorcism of Emily Rose,Drama|Horror|Thriller,https://www.imdb.com/title/tt0404032/,Nefarious,https://www.imdb.com/title/tt14537248/,Drama|Horror|Thriller,0.491
The Exorcism of Emily Rose,Drama|Horror|Thriller,https://www.imdb.com/title/tt0404032/,The Possession Experiment,https://www.imdb.com/title/tt3697398/,Horror|Thriller,0.476
The Exorcism of Emily Rose,Drama|Horror|Thriller,https://www.imdb.com/title/tt0404032/,Carrie,https://www.imdb.com/title/tt1939659/,Drama|Horror|Thriller,0.472
The Exorcism of Emily Rose,Drama|Horror|Thriller,https://www.imdb.com/title/tt0404032/,The Pope's Exorcist,https://www.imdb.com/title/tt13375076/,Horror|Thriller,0.469
Hababam Sinifi: Merhaba,Comedy,https://www.imdb.com/title/tt0404090/,Hababam Sinifi: Üç Buçuk,https://www.imdb.com/title/tt0494501/,Comedy,0.605
Hababam Sinifi: Merhaba,Comedy,https://www.imdb.com/title/tt0404090/,Hababam Sinifi: Askerde,https://www.imdb.com/title/tt0427323/,Comedy,0.513
Hababam Sinifi: Merhaba,Comedy,https://www.imdb.com/title/tt0404090/,Ömerçip,https://www.imdb.com/title/tt0366842/,Comedy,0.475
Hababam Sinifi: Merhaba,Comedy,https://www.imdb.com/title/tt0404090/,Keloglan Karaprens'e Karsi,https://www.imdb.com/title/tt0470833/,Adventure|Comedy|Fantasy,0.471
Hababam Sinifi: Merhaba,Comedy,https://www.imdb.com/title/tt0404090/,Zügürt Aga,https://www.imdb.com/title/tt0201368/,Comedy|Drama,0.446
Little Children,Drama|Romance,https://www.imdb.com/title/tt0404203/,Lady Chatterley's Lover,https://www.imdb.com/title/tt14369780/,Drama|Romance,0.491
Little Children,Drama|Romance,https://www.imdb.com/title/tt0404203/,Blue Valentine,https://www.imdb.com/title/tt1120985/,Drama|Romance,0.47
Little Children,Drama|Romance,https://www.imdb.com/title/tt0404203/,One Night Stand,https://www.imdb.com/title/tt5358948/,Drama|Romance,0.423
Little Children,Drama|Romance,https://www.imdb.com/title/tt0404203/,Unfaithful,https://www.imdb.com/title/tt0250797/,Drama|Romance|Thriller,0.423
Little Children,Drama|Romance,https://www.imdb.com/title/tt0404203/,Closer,https://www.imdb.com/title/tt0376541/,Drama|Romance,0.421
Max Havoc: Curse of the Dragon,Action,https://www.imdb.com/title/tt0404225/,Fight or Flight,https://www.imdb.com/title/tt13652286/,Action|Comedy,0.302
Max Havoc: Curse of the Dragon,Action,https://www.imdb.com/title/tt0404225/,Pyare Mohan,https://www.imdb.com/title/tt0461323/,Action|Comedy|Drama,0.294
Max Havoc: Curse of the Dragon,Action,https://www.imdb.com/title/tt0404225/,Jack the Giant Killer,https://www.imdb.com/title/tt2552498/,Action|Fantasy,0.265
Max Havoc: Curse of the Dragon,Action,https://www.imdb.com/title/tt0404225/,Action Jackson,https://www.imdb.com/title/tt0403935/,Action,0.261
Max Havoc: Curse of the Dragon,Action,https://www.imdb.com/title/tt0404225/,The Wrecking Crew,https://www.imdb.com/title/tt0196219/,Action|Crime|Drama,0.258
Running Scared,Action|Crime|Drama,https://www.imdb.com/title/tt0404390/,Death Wish 4: The Crackdown,https://www.imdb.com/title/tt0092857/,Action|Crime|Drama,0.569
Running Scared,Action|Crime|Drama,https://www.imdb.com/title/tt0404390/,Athadu,https://www.imdb.com/title/tt0471571/,Action|Crime|Drama,0.541
Running Scared,Action|Crime|Drama,https://www.imdb.com/title/tt0404390/,Le professionnel,https://www.imdb.com/title/tt0082949/,Action|Crime|Drama,0.526
Running Scared,Action|Crime|Drama,https://www.imdb.com/title/tt0404390/,Wild Card,https://www.imdb.com/title/tt2231253/,Action|Crime|Drama,0.51
Running Scared,Action|Crime|Drama,https://www.imdb.com/title/tt0404390/,Broken City,https://www.imdb.com/title/tt1235522/,Action|Crime|Drama,0.504
Das Leben der Anderen,Drama|Mystery|Thriller,https://www.imdb.com/title/tt0405094/,Tinker Tailor Soldier Spy,https://www.imdb.com/title/tt1340800/,Drama|Mystery|Thriller,0.516
Das Leben der Anderen,Drama|Mystery|Thriller,https://www.imdb.com/title/tt0405094/,Caché,https://www.imdb.com/title/tt0387898/,Drama|Mystery|Thriller,0.498
Das Leben der Anderen,Drama|Mystery|Thriller,https://www.imdb.com/title/tt0405094/,Insomnia,https://www.imdb.com/title/tt0278504/,Drama|Mystery|Thriller,0.494
Das Leben der Anderen,Drama|Mystery|Thriller,https://www.imdb.com/title/tt0405094/,Flightplan,https://www.imdb.com/title/tt0408790/,Drama|Mystery|Thriller,0.494
Das Leben der Anderen,Drama|Mystery|Thriller,https://www.imdb.com/title/tt0405094/,The Sixth Sense,https://www.imdb.com/title/tt0167404/,Drama|Mystery|Thriller,0.491
Million Dollar Baby,Drama|Sport,https://www.imdb.com/title/tt0405159/,Gran Torino,https://www.imdb.com/title/tt1205489/,Drama,0.469
Million Dollar Baby,Drama|Sport,https://www.imdb.com/title/tt0405159/,Unforgiven,https://www.imdb.com/title/tt0105695/,Drama|Western,0.455
Million Dollar Baby,Drama|Sport,https://www.imdb.com/title/tt0405159/,Southpaw,https://www.imdb.com/title/tt1798684/,Action|Drama|Sport,0.453
Million Dollar Baby,Drama|Sport,https://www.imdb.com/title/tt0405159/,Creed,https://www.imdb.com/title/tt3076658/,Action|Drama|Sport,0.447
Million Dollar Baby,Drama|Sport,https://www.imdb.com/title/tt0405159/,Sarpatta parambarai,https://www.imdb.com/title/tt11580854/,Action|Drama|Sport,0.444
A Scanner Darkly,Animation|Comedy|Crime,https://www.imdb.com/title/tt0405296/,Hit Man,https://www.imdb.com/title/tt20215968/,Comedy|Crime|Romance,0.453
A Scanner Darkly,Animation|Comedy|Crime,https://www.imdb.com/title/tt0405296/,Kiss Kiss Bang Bang,https://www.imdb.com/title/tt0373469/,Comedy|Crime|Mystery,0.415
A Scanner Darkly,Animation|Comedy|Crime,https://www.imdb.com/title/tt0405296/,Bernie,https://www.imdb.com/title/tt1704573/,Biography|Comedy|Crime,0.405
A Scanner Darkly,Animation|Comedy|Crime,https://www.imdb.com/title/tt0405296/,21 Jump Street,https://www.imdb.com/title/tt1232829/,Action|Comedy|Crime,0.36
A Scanner Darkly,Animation|Comedy|Crime,https://www.imdb.com/title/tt0405296/,22 Jump Street,https://www.imdb.com/title/tt2294449/,Action|Comedy|Crime,0.354
Sky High,Action|Comedy|Family,https://www.imdb.com/title/tt0405325/,Tabara,https://www.imdb.com/title/tt16358282/,Action|Comedy|Family,0.463
Sky High,Action|Comedy|Family,https://www.imdb.com/title/tt0405325/,The Toxic Avenger,https://www.imdb.com/title/tt1633359/,Action|Comedy|Horror,0.426
Sky High,Action|Comedy|Family,https://www.imdb.com/title/tt0405325/,Big Trouble in Little China,https://www.imdb.com/title/tt0090728/,Action|Adventure|Comedy,0.421
Sky High,Action|Comedy|Family,https://www.imdb.com/title/tt0405325/,The Christmas Chronicles,https://www.imdb.com/title/tt2990140/,Adventure|Comedy|Family,0.396
Sky High,Action|Comedy|Family,https://www.imdb.com/title/tt0405325/,Hancock,https://www.imdb.com/title/tt0448157/,Action|Comedy|Drama,0.393
The 40 Year Old Virgin,Comedy|Romance,https://www.imdb.com/title/tt0405422/,John Tucker Must Die,https://www.imdb.com/title/tt0455967/,Comedy|Romance,0.476
The 40 Year Old Virgin,Comedy|Romance,https://www.imdb.com/title/tt0405422/,Knocked Up,https://www.imdb.com/title/tt0478311/,Comedy|Romance,0.45
The 40 Year Old Virgin,Comedy|Romance,https://www.imdb.com/title/tt0405422/,Tootsie,https://www.imdb.com/title/tt0084805/,Comedy|Drama|Romance,0.449
The 40 Year Old Virgin,Comedy|Romance,https://www.imdb.com/title/tt0405422/,Dan in Real Life,https://www.imdb.com/title/tt0480242/,Comedy|Drama|Romance,0.441
The 40 Year Old Virgin,Comedy|Romance,https://www.imdb.com/title/tt0405422/,About a Boy,https://www.imdb.com/title/tt0276751/,Comedy|Drama|Romance,0.438
Rang De Basanti,Comedy|Crime|Drama,https://www.imdb.com/title/tt0405508/,Dil Chahta Hai,https://www.imdb.com/title/tt0292490/,Comedy|Drama|Romance,0.53
Rang De Basanti,Comedy|Crime|Drama,https://www.imdb.com/title/tt0405508/,Jo Jeeta Wohi Sikandar,https://www.imdb.com/title/tt0104561/,Comedy|Drama|Romance,0.487
Rang De Basanti,Comedy|Crime|Drama,https://www.imdb.com/title/tt0405508/,3 Idiots,https://www.imdb.com/title/tt1187043/,Comedy|Drama,0.481
Rang De Basanti,Comedy|Crime|Drama,https://www.imdb.com/title/tt0405508/,Khosla Ka Ghosla!,https://www.imdb.com/title/tt0466460/,Comedy|Crime|Drama,0.479
Rang De Basanti,Comedy|Crime|Drama,https://www.imdb.com/title/tt0405508/,Jaane Bhi Do Yaaro,https://www.imdb.com/title/tt0085743/,Comedy|Crime|Drama,0.477
Chaos,Horror|Thriller,https://www.imdb.com/title/tt0405977/,The Last House on the Left,https://www.imdb.com/title/tt0844708/,Horror|Thriller,0.453
Chaos,Horror|Thriller,https://www.imdb.com/title/tt0405977/,The Hills Have Eyes,https://www.imdb.com/title/tt0454841/,Horror|Thriller,0.446
Chaos,Horror|Thriller,https://www.imdb.com/title/tt0405977/,Romina,https://www.imdb.com/title/tt6090044/,Horror|Thriller,0.444
Chaos,Horror|Thriller,https://www.imdb.com/title/tt0405977/,Alice in Murderland,https://www.imdb.com/title/tt1753422/,Horror|Thriller,0.429
Chaos,Horror|Thriller,https://www.imdb.com/title/tt0405977/,Intermedio,https://www.imdb.com/title/tt0414161/,Horror|Thriller,0.427
Zathura: A Space Adventure,Action|Adventure|Comedy,https://www.imdb.com/title/tt0406375/,Game Night,https://www.imdb.com/title/tt2704998/,Action|Adventure|Comedy,0.561
Zathura: A Space Adventure,Action|Adventure|Comedy,https://www.imdb.com/title/tt0406375/,Jumanji: Welcome to the Jungle,https://www.imdb.com/title/tt2283362/,Action|Adventure|Comedy,0.555
Zathura: A Space Adventure,Action|Adventure|Comedy,https://www.imdb.com/title/tt0406375/,Jumanji: The Next Level,https://www.imdb.com/title/tt7975244/,Action|Adventure|Comedy,0.525
Zathura: A Space Adventure,Action|Adventure|Comedy,https://www.imdb.com/title/tt0406375/,Dungeons & Dragons: Honor Among Thieves,https://www.imdb.com/title/tt2906216/,Action|Adventure|Comedy,0.523
Zathura: A Space Adventure,Action|Adventure|Comedy,https://www.imdb.com/title/tt0406375/,Borderlands,https://www.imdb.com/title/tt4978420/,Action|Adventure|Comedy,0.506
Clementine,Action|Drama,https://www.imdb.com/title/tt0406661/,Ajeossi,https://www.imdb.com/title/tt1527788/,Action|Crime|Drama,0.451
Clementine,Action|Drama,https://www.imdb.com/title/tt0406661/,Hummingbird,https://www.imdb.com/title/tt1893256/,Action|Crime|Drama,0.401
Clementine,Action|Drama,https://www.imdb.com/title/tt0406661/,Never Surrender,https://www.imdb.com/title/tt1307989/,Action|Drama|Thriller,0.397
Clementine,Action|Drama,https://www.imdb.com/title/tt0406661/,Gang of Roses,https://www.imdb.com/title/tt0339091/,Action|Drama|Western,0.391
Clementine,Action|Drama,https://www.imdb.com/title/tt0406661/,Creed II,https://www.imdb.com/title/tt6343314/,Action|Drama|Sport,0.388
The Guardian,Adventure|Drama,https://www.imdb.com/title/tt0406816/,Runaway Train,https://www.imdb.com/title/tt0089941/,Action|Adventure|Drama,0.398
The Guardian,Adventure|Drama,https://www.imdb.com/title/tt0406816/,The Finest Hours,https://www.imdb.com/title/tt2025690/,Action|Drama|History,0.396
The Guardian,Adventure|Drama,https://www.imdb.com/title/tt0406816/,Last of the Grads,https://www.imdb.com/title/tt13361442/,Drama|Horror,0.392
